ramen-zundo-cbd~~~Shop 1030, World Square Shopping Centre, 644 George Street, CBD, Sydney CBD~~~mutation {  upsertStore(    zId: \"ramen-zundo-cbd\",    zUrl: \"https://www.zomato.com/sydney/ramen-zundo-cbd\",    name: \"Ramen Zundo\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9264 6113\",    coverImage: \"https://b.zmtcdn.com/data/res_imagery/16565638_RESTAURANT_18a306f2de23a0d7b344555c38dc045d.jpg?fit=around%7C1200%3A464&crop=1200%3A464%3B0%2C0\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Japanese,Asian,Ramen\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8770660642,    lng: 151.2070887163,    moreInfo: \"Takeaway Available,Wheelchair Accessible,Beer,BYO,Table booking not available,Outdoor Seating,Indoor Seating,Vegetarian Friendly,Kid Friendly,Parking available 135 metres away\",    avgCost: 30,    hours: \"Mon~11:30am – 9pm$$$Tue~11:30am – 9pm$$$Wed~11:30am – 9pm$$$Thu~11:30am – 9pm$$$Fri~11:30am – 9pm$$$Sat~11:30am – 9pm$$$Sun~11:30am – 9pm\"  ) {    id,    name,  }}
chin-chin-surry-hills~~~69 Commonwealth Street, Surry Hills, Sydney Surry Hills~~~mutation {  upsertStore(    zId: \"chin-chin-surry-hills\",    zUrl: \"https://www.zomato.com/sydney/chin-chin-surry-hills\",    name: \"Chin Chin\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9281 3322\",    coverImage: \"https://b.zmtcdn.com/data/pictures/9/15546899/29000d0beb72a807855472c3be2446c1.jpg?resize=1204%3A1204&crop=1200%3A464%3B-3%2C475\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Thai,Asian,Fusion\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8789413423,    lng: 151.2108458206,    moreInfo: \"No Alcohol Available,Feed Me Menu,Indoor Seating,Table Reservation Not Required,Parking available 239 metres away\",    avgCost: 100,    hours: \"Mon~12noon – 11pm$$$Tue~12noon – 11pm$$$Wed~12noon – 11pm$$$Thu~12noon – 11pm$$$Fri~12noon – 11pm$$$Sat~12noon – 11pm$$$Sun~12noon – 9pm\"  ) {    id,    name,  }}
taste-of-shanghai-cbd~~~Shop 9.07, World Square Shopping Centre, 644 George Street, CBD, Sydney CBD~~~mutation {  upsertStore(    zId: \"taste-of-shanghai-cbd\",    zUrl: \"https://www.zomato.com/sydney/taste-of-shanghai-cbd\",    name: \"Taste of Shanghai\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9261 8832\",    coverImage: \"https://b.zmtcdn.com/data/res_imagery/16562140_RESTAURANT_b1aa0aae02641fd5dc1461167f62dbfd.jpg?fit=around%7C1200%3A464&crop=1200%3A464%3B0%2C0\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Chinese,Asian,Dumplings,Shanghai\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8774009284,    lng: 151.2066706270,    moreInfo: \"Takeaway Available,Wheelchair Accessible,Wine and Beer,Kid Friendly,Indoor Seating,Vegetarian Friendly\",    avgCost: 85,    hours: \"Mon~11am – 10pm$$$Tue~11am – 10pm$$$Wed~11am – 10pm$$$Thu~11am – 10pm$$$Fri~11am – 10pm$$$Sat~11am – 10pm$$$Sun~11am – 10pm\"  ) {    id,    name,  }}
old-town-hong-kong-cuisine-cbd~~~10 Dixon Street, Chinatown, CBD, Sydney CBD NSW~~~mutation {  upsertStore(    zId: \"old-town-hong-kong-cuisine-cbd\",    zUrl: \"https://www.zomato.com/sydney/old-town-hong-kong-cuisine-cbd\",    name: \"Old Town Hong Kong Cuisine\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 8317 4914\",    coverImage: \"https://b.zmtcdn.com/data/pictures/1/16566721/9e5869fa4b91c86a34acf9875a7b108f.jpg?resize=1204%3A601&crop=1200%3A464%3B-4%2C-2\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Asian,Chinese,Cantonese,Fusion\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8767718391,    lng: 151.2039800361,    moreInfo: \"Takeaway Available,Wheelchair Accessible,Full Bar Available,Indoor Seating,Kid Friendly,Vegan Options,Table booking recommended,Wifi,Gluten Free Options,Vegetarian Friendly\",    avgCost: 65,    hours: \"Mon~11am – 2am$$$Tue~11am – 2am$$$Wed~11am – 2am$$$Thu~11am – 2am$$$Fri~11am – 2am$$$Sat~11am – 2am$$$Sun~11am – 2am\"  ) {    id,    name,  }}
pepper-lunch-cbd~~~Shop 10, SkyView Shopping Plaza, 537-551 George Street, CBD, Sydney CBD~~~mutation {  upsertStore(    zId: \"pepper-lunch-cbd\",    zUrl: \"https://www.zomato.com/sydney/pepper-lunch-cbd\",    name: \"Pepper Lunch\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9283 2017\",    coverImage: \"https://b.zmtcdn.com/data/reviews_photos/bf8/52c5cf79308b379fbd461ffc431e4bf8_1506917433.jpg?resize=1204%3A903&crop=1200%3A464%3B0%2C171\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Japanese,Asian\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8762315424,    lng: 151.2062636018,    moreInfo: \"Takeaway Available,Wheelchair Accessible,Table booking not available,No Alcohol Available,Indoor Seating,Vegetarian Friendly,Kid Friendly,Parking available 159 metres away\",    avgCost: 35,    hours: \"Mon~11am – 10pm$$$Tue~11am – 10pm$$$Wed~11am – 10pm$$$Thu~11am – 11pm$$$Fri~11am – 11pm$$$Sat~11am – 11pm$$$Sun~11am – 10pm\"  ) {    id,    name,  }}
bodhi-restaurant-bar-cbd~~~Lower Mezzanine Level, Cook and Phillip Park Leisure Complex, 2-4 College Street, CBD, Sydney CBD NSW~~~mutation {  upsertStore(    zId: \"bodhi-restaurant-bar-cbd\",    zUrl: \"https://www.zomato.com/sydney/bodhi-restaurant-bar-cbd\",    name: \"Bodhi Restaurant & Bar\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9360 2523\",    coverImage: \"https://b.zmtcdn.com/data/reviews_photos/b90/4b1cbbf06cb90d7c315f6d94fa8ebb90_1520287511.jpg?resize=1204%3A803&crop=1200%3A464%3B-4%2C155\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Asian,Yum Cha,Chinese,Vegan\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8722325167,    lng: 151.2134663388,    moreInfo: \"Takeaway Available,Full Bar Available,Vegan Options,Indoor Seating,Outdoor Seating,Gluten Free Options,Vegetarian Friendly,Nightlife\",    avgCost: 70,    hours: \"Mon~11am – 3pm$$$Tue~11am – 3pm, 5pm – 10pm$$$Wed~11am – 3pm, 5pm – 10pm$$$Thu~11am – 3pm, 5pm – 10pm$$$Fri~11am – 3pm, 5pm – 10pm$$$Sat~11am – 4pm, 5pm – 10pm$$$Sun~11am – 4pm, 5pm – 10pm\"  ) {    id,    name,  }}
the-malaya-darling-harbour~~~39 Lime Street, Darling Harbour, Sydney Darling Harbour NSW~~~mutation {  upsertStore(    zId: \"the-malaya-darling-harbour\",    zUrl: \"https://www.zomato.com/sydney/the-malaya-darling-harbour\",    name: \"The Malaya\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9279 1170\",    coverImage: \"https://b.zmtcdn.com/data/pictures/8/16558418/4d36524a842a30d681b160829a5587a2.jpg?resize=1204%3A603&crop=1200%3A464%3B0%2C73\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Asian,Malaysian,Seafood\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8679955608,    lng: 151.2019412220,    moreInfo: \"Takeaway Available,Wheelchair Accessible,Full Bar Available,Vegan Options,Indoor Seating,Kid Friendly,Available for Functions,Table booking recommended,Set Menu,Vegetarian Friendly,Waterfront,Serves Cocktails\",    avgCost: 135,    hours: \"Mon~12noon – 2:30pm, 6pm – 9pm$$$Tue~12noon – 2:30pm, 6pm – 9pm$$$Wed~12noon – 2:30pm, 6pm – 9:30pm$$$Thu~12noon – 2:30pm, 6pm – 9:30pm$$$Fri~12noon – 3pm, 6pm – 10pm$$$Sat~12noon – 2:30pm, 5:30pm – 10pm$$$Sun~6pm – 9pm\"  ) {    id,    name,  }}
malacca-straits-on-broadway-ultimo~~~Shop 5, The Quadrant, 66 Mountain Street, Ultimo, Sydney Ultimo~~~mutation {  upsertStore(    zId: \"malacca-straits-on-broadway-ultimo\",    zUrl: \"https://www.zomato.com/sydney/malacca-straits-on-broadway-ultimo\",    name: \"Malacca Straits on Broadway\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 8021 7069\",    coverImage: \"https://b.zmtcdn.com/data/res_imagery/16561634_RESTAURANT_e59420bd00b33aa7a740b7efdb765b11_c.jpg?fit=around%7C1200%3A464&crop=1200%3A464%3B0%2C0\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Asian,Malaysian\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8840058069,    lng: 151.1970810592,    moreInfo: \"Takeaway Available,Wheelchair Accessible,Full Bar Available,BYO,Table Reservation Not Required,Vegetarian Friendly,Indoor Seating,Outdoor Seating\",    avgCost: 40,    hours: \"Mon~11am – 9:30pm$$$Tue~11am – 9:30pm$$$Wed~11am – 9:30pm$$$Thu~11am – 9:30pm$$$Fri~11am – 9:30pm$$$Sat~11am – 9:30pm$$$Sun~Closed\"  ) {    id,    name,  }}
izu-village-cbd~~~630 George Street, CBD CBD~~~mutation {  upsertStore(    zId: \"izu-village-cbd\",    zUrl: \"https://www.zomato.com/sydney/izu-village-cbd\",    name: \"Izu Village 伊豆野菜村\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 8318 0743\",    coverImage: \"https://b.zmtcdn.com/data/pictures/chains/6/17745366/efd70fcf4a59ffad62c6196718c398bb.jpeg?resize=1204%3A803&crop=1200%3A464%3B-2%2C164\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Japanese,Asian,Hot Pot\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8763381546,    lng: 151.2067024782,    moreInfo: \"Wheelchair Accessible,Full Bar Available,Pram Friendly,Wifi,Buffet,Indoor Seating,Available for Functions,Kid Friendly,Table booking recommended,BYO Cake,Parking available 182 metres away\",    avgCost: 140,    hours: \"Mon~11am – 2:30pm, 5pm – 10pm$$$Tue~11am – 2:30pm, 5pm – 10pm$$$Wed~11am – 2:30pm, 5pm – 10pm$$$Thu~11am – 2:30pm, 5pm – 10pm$$$Fri~11am – 2:30pm, 5pm – 10pm$$$Sat~11am – 2:30pm, 5pm – 10pm$$$Sun~11am – 2:30pm, 5pm – 10pm\"  ) {    id,    name,  }}
the-sparrows-mill-cbd~~~Shop 3, 116-120 Liverpool Street, CBD, Sydney CBD NSW~~~mutation {  upsertStore(    zId: \"the-sparrows-mill-cbd\",    zUrl: \"https://www.zomato.com/sydney/the-sparrows-mill-cbd\",    name: \"The Sparrow's Mill\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9264 7109\",    coverImage: \"https://b.zmtcdn.com/data/reviews_photos/7ae/ea25f30163365b1d67ac9d8c3416f7ae_1531475946.jpg?resize=1204%3A1605&crop=1200%3A464%3B0%2C700\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Korean,Asian,Hot Pot,Fried Chicken\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8766407319,    lng: 151.2076623738,    moreInfo: \"Takeaway Available,Wheelchair Accessible,Full Bar Available,Indoor Seating,Parking available 88 metres away\",    avgCost: 80,    hours: \"Mon~11:30am – 11:30pm$$$Tue~11:30am – 11:30pm$$$Wed~11:30am – 11:30pm$$$Thu~11:30am – 11:30pm$$$Fri~11:30am – 11:30pm$$$Sat~11:30am – 11:30pm$$$Sun~11:30am – 11pm\"  ) {    id,    name,  }}
