jasmin1-auburn~~~22 Civic Road, Auburn, Sydney Auburn NSW~~~mutation {  upsertStore(    zId: \"jasmin1-auburn\",    zUrl: \"https://www.zomato.com/sydney/jasmin1-auburn\",    name: \"Jasmin1\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9643 8426\",    coverImage: \"https://b.zmtcdn.com/data/reviews_photos/72e/9d8cd32b01566c77fa8c11842553172e_1546142268.jpg?resize=1204%3A1603&crop=1200%3A464%3B4%2C674\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Middle Eastern,Seafood,Arabian,BBQ,Falafel,Lebanese,Sandwich,Salad\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8509091973,    lng: 151.0335960612,    moreInfo: \"Breakfast,Home Delivery,Takeaway Available,Wheelchair Accessible,No Alcohol Available,Available for Functions,Vegan Options,Free Parking,Kid Friendly,Gluten Free Options,Vegetarian Friendly,Indoor Seating\",    avgCost: 40,    hours: \"Mon~8am – 11pm$$$Tue~8am – 11pm$$$Wed~8am – 11pm$$$Thu~8am – 11pm$$$Fri~8am – 11pm$$$Sat~8am – 11pm$$$Sun~8am – 11pm\"  ) {    id,    name,  }}
its-time-for-thai-kingsford~~~2/309 Anzac Parade, Kingsford, Sydney Kingsford~~~mutation {  upsertStore(    zId: \"its-time-for-thai-kingsford\",    zUrl: \"https://www.zomato.com/sydney/its-time-for-thai-kingsford\",    name: \"It's Time For Thai\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9662 3126\",    coverImage: \"https://b.zmtcdn.com/data/pictures/chains/7/16563827/dd9b9dcbbcacb5c9cc7b59c6ee75f874.png?resize=1204%3A718&crop=1200%3A464%3B0%2C124\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Thai,Malaysian\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.9228806914,    lng: 151.2270534039,    moreInfo: \"Home Delivery,Takeaway Available,Wheelchair Accessible,Serves Halal,No Alcohol Available,Indoor Seating,Table booking recommended,Kid Friendly\",    avgCost: 60,    hours: \"Mon~11am – 10:30pm$$$Tue~11am – 10:30pm$$$Wed~11am – 10:30pm$$$Thu~11am – 10:30pm$$$Fri~11am – 10:30pm$$$Sat~11am – 10:30pm$$$Sun~11am – 10:30pm\"  ) {    id,    name,  }}
ze-pickle-surry-hills~~~17–51 Foveaux Street, Surry Hills, Sydney Surry Hills~~~mutation {  upsertStore(    zId: \"ze-pickle-surry-hills\",    zUrl: \"https://www.zomato.com/sydney/ze-pickle-surry-hills\",    name: \"Ze Pickle\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 8937 0404\",    coverImage: \"https://b.zmtcdn.com/data/pictures/4/15547014/0537d053a212de24e000241eee6de3ad.jpg?impolicy=newfitandcrop&fittype=ignore&fitw=1217&fith=609&cropw=1200&croph=464&cropoffsetx=5&cropoffsety=63&cropgravity=NorthWest\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"American,Burger\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8842162283,    lng: 151.2098222226,    moreInfo: \"Home Delivery,Takeaway Available,Full Bar Available,Available for Functions,Gluten Free Options,Vegetarian Friendly,Indoor Seating,Table booking recommended,Kid Friendly,Pet Friendly,Dairy Free,Vegan Options\",    avgCost: 55,    hours: \"Mon~12noon – 10pm$$$Tue~12noon – 10pm$$$Wed~12noon – 10pm$$$Thu~12noon – 10pm$$$Fri~12noon – 10pm$$$Sat~12noon – 10pm$$$Sun~12noon – 10pm\"  ) {    id,    name,  }}
zeus-street-greek-drummoyne~~~187-189 Lyons Road, Drummoyne, Sydney Drummoyne NSW~~~mutation {  upsertStore(    zId: \"zeus-street-greek-drummoyne\",    zUrl: \"https://www.zomato.com/sydney/zeus-street-greek-drummoyne\",    name: \"Zeus Street Greek\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9181 4646\",    coverImage: \"https://b.zmtcdn.com/data/pictures/chains/2/16569012/331b0cc409914ac95a5b01534b2c7ff9.jpg?impolicy=newfitandcrop&fittype=ignore&fitw=1204&fith=902&cropw=1200&croph=464&cropoffsetx=0&cropoffsety=291&cropgravity=NorthWest\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Greek\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8566179320,    lng: 151.1463266239,    moreInfo: \"Home Delivery,Takeaway Available,Wheelchair Accessible,Wine and Beer,Vegan Options,Kid Friendly,Wifi,Gluten Free Options,Vegetarian Friendly,Outdoor Seating\",    avgCost: 55,    hours: \"Mon~11:30am – 9:30pm$$$Tue~11:30am – 9:30pm$$$Wed~11:30am – 9:30pm$$$Thu~11:30am – 10pm$$$Fri~11:30am – 10pm$$$Sat~11:30am – 10pm$$$Sun~11:30am – 10pm\"  ) {    id,    name,  }}
butter-sydney-surry-hills~~~6 Hunt Street, Surry Hills Surry Hills~~~mutation {  upsertStore(    zId: \"butter-sydney-surry-hills\",    zUrl: \"https://www.zomato.com/sydney/butter-sydney-surry-hills\",    name: \"Butter Sydney\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 8283 9146\",    coverImage: \"https://b.zmtcdn.com/data/res_imagery/18269271_RESTAURANT_982b50d1257fb64325ee29bb2fc4327c.jpg?fit=around%7C1200%3A464&crop=1200%3A464%3B0%2C0\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"American,Fried Chicken\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8791693123,    lng: 151.2106490135,    moreInfo: \"Home Delivery,Takeaway Available,Full Bar Available,Indoor Seating,Table Reservation Not Required,Parking available 182 metres away\",    avgCost: 35,    hours: \"Mon~11:30am – 10pm$$$Tue~11:30am – 10pm$$$Wed~11:30am – 10pm$$$Thu~11:30am – 12midnight$$$Fri~11:30am – 12midnight$$$Sat~11:30am – 12midnight$$$Sun~12noon – 10pm\"  ) {    id,    name,  }}
lynn-shanghai-cuisine-cbd~~~199 Castlereagh Street, CBD, Sydney CBD NSW~~~mutation {  upsertStore(    zId: \"lynn-shanghai-cuisine-cbd\",    zUrl: \"https://www.zomato.com/sydney/lynn-shanghai-cuisine-cbd\",    name: \"Lynn Shanghai Cuisine\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9267 7780\",    coverImage: \"https://b.zmtcdn.com/data/res_imagery/16564294_RESTAURANT_04f9991e8b5ccf919e4a25a14770f416_c.JPG?fit=around%7C1200%3A464&crop=1200%3A464%3B0%2C0\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Chinese,Asian,Dumplings,Seafood,Sichuan,Shanghai\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8736753164,    lng: 151.2095647305,    moreInfo: \"Home Delivery,Takeaway Available,Wine and Beer,Kid Friendly,Set Menu,Corkage Fee Charged,Split Bills,Wifi,Vegetarian Friendly,Pram Friendly,Lunch Menu,Available for Functions,BYO Cake,Indoor Seating,Parking available 173 metres away\",    avgCost: 70,    hours: \"Mon~11am – 10pm$$$Tue~11am – 10pm$$$Wed~11am – 10pm$$$Thu~11am – 10pm$$$Fri~11am – 10pm$$$Sat~11am – 10pm$$$Sun~Closed\"  ) {    id,    name,  }}
unas-café-restaurant-darlinghurst~~~340 Victoria Street, Darlinghurst, Sydney Darlinghurst~~~mutation {  upsertStore(    zId: \"unas-café-restaurant-darlinghurst\",    zUrl: \"https://www.zomato.com/sydney/unas-café-restaurant-darlinghurst\",    name: \"Una's Café & Restaurant\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9360 6885\",    coverImage: \"https://b.zmtcdn.com/data/pictures/6/16559286/028a409dab19f895ac8ec94ba0f80c35.jpg?resize=1204%3A803&crop=1200%3A464%3B5%2C152\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Austrian,Hungarian,German,Beverages,European,Belgian,Swiss\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8776600784,    lng: 151.2216987088,    moreInfo: \"Breakfast,Home Delivery,Takeaway Available,Full Bar Available,Table booking recommended,Gluten Free Options,Vegan Options,Outdoor Seating,Wifi,Vegetarian Friendly,Kid Friendly\",    avgCost: 80,    hours: \"Mon~10am – 10pm$$$Tue~10am – 10pm$$$Wed~7:30am – 10pm$$$Thu~7:30am – 10pm$$$Fri~7:30am – 10pm$$$Sat~7:30am – 10pm$$$Sun~8am – 10pm\"  ) {    id,    name,  }}
hunter-barrel-darling-harbour~~~Roof Terrace, Level 2, Cockle Bay Wharf, Darling Harbour, Sydney Darling Harbour NSW~~~mutation {  upsertStore(    zId: \"hunter-barrel-darling-harbour\",    zUrl: \"https://www.zomato.com/sydney/hunter-barrel-darling-harbour\",    name: \"Hunter & Barrel\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9264 9888\",    coverImage: \"https://b.zmtcdn.com/data/res_imagery/15545861_RESTAURANT_57ca00f55657c7cbf7325c2f92380300.jpg?fit=around%7C1200%3A464&crop=1200%3A464%3B0%2C0\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Steak\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8713127644,    lng: 151.2024310604,    moreInfo: \"Home Delivery,Takeaway Available,Full Bar Available,Indoor Seating,Wifi,Waterfront,Table booking recommended,Available for Functions,Outdoor Seating,Kid Friendly\",    avgCost: 60,    hours: \"Mon~12noon – 10pm$$$Tue~12noon – 10pm$$$Wed~12noon – 10pm$$$Thu~12noon – 10pm$$$Fri~12noon – 10:30pm$$$Sat~12noon – 10:30pm$$$Sun~12noon – 10pm\"  ) {    id,    name,  }}
teaplus-1-burwood~~~183C Burwood Road, Burwood, Sydney Burwood~~~mutation {  upsertStore(    zId: \"teaplus-1-burwood\",    zUrl: \"https://www.zomato.com/sydney/teaplus-1-burwood\",    name: \"TeaPlus\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 8958 4264\",    coverImage: \"https://b.zmtcdn.com/data/pictures/2/16567842/0dfd53e88d0fb003a9fedecff6344e51.jpg?resize=1204%3A803&crop=1200%3A464%3B1%2C234\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Taiwanese,Cafe Food,Coffee and Tea\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.8800664338,    lng: 151.1036942527,    moreInfo: \"Home Delivery,Takeaway Available,No Alcohol Available,Kid Friendly,Desserts and Bakes,Indoor Seating,Brunch\",    avgCost: 30,    hours: \"Mon~11:30am – 9:30pm$$$Tue~11:30am – 9:30pm$$$Wed~11:30am – 9:30pm$$$Thu~11:30am – 9:30pm$$$Fri~11:30am – 9:30pm$$$Sat~11:30am – 9:30pm$$$Sun~11:30am – 9:30pm\"  ) {    id,    name,  }}
salmon-bear-zetland~~~6 Defries Avenue, Zetland, Sydney Zetland~~~mutation {  upsertStore(    zId: \"salmon-bear-zetland\",    zUrl: \"https://www.zomato.com/sydney/salmon-bear-zetland\",    name: \"Salmon & Bear\",    phoneCountry: \"+61\",    phoneNumber: \"(02) 9662 8188\",    coverImage: \"https://b.zmtcdn.com/data/pictures/chains/4/17985854/72f15d8f3389b6bd2cfd853a1f1c80fe.jpg?resize=1204%3A803&crop=1200%3A464%3B1%2C255\",    addressFirstLine: :line1:,    addressSecondLine: :line2:,    addressStreetNumber: :streetNumber:,    addressStreetName: :streetName:,    cuisines: \"Seafood,Poké\",    location: null,    suburb: :suburb:,    city: \"Sydney\",    lat: -33.9065736029,    lng: 151.2126164138,    moreInfo: \"Home Delivery,Takeaway Available,Full Bar Available,Table booking recommended,Kid Friendly,Indoor Seating,Parking available 77 metres away\",    avgCost: 65,    hours: \"Mon~12noon – 3pm, 5:30pm – 10pm$$$Tue~12noon – 3pm, 5:30pm – 10pm$$$Wed~12noon – 3pm, 5:30pm – 10pm$$$Thu~12noon – 3pm, 5:30pm – 10pm$$$Fri~12noon – 3pm, 5:30pm – 10pm$$$Sat~12noon – 3pm, 5:30pm – 10pm$$$Sun~12noon – 3pm, 5:30pm – 10pm\"  ) {    id,    name,  }}
